"GEO_ID","NAME","B03002_001E","B03002_001EA","B03002_001M","B03002_001MA","B03002_002E","B03002_002EA","B03002_002M","B03002_002MA","B03002_003E","B03002_003EA","B03002_003M","B03002_003MA","B03002_004E","B03002_004M","B03002_004MA","B03002_004EA","B03002_005E","B03002_005EA","B03002_005M","B03002_005MA","B03002_006E","B03002_006EA","B03002_006M","B03002_006MA","B03002_007E","B03002_007M","B03002_007MA","B03002_007EA","B03002_008E","B03002_008EA","B03002_008M","B03002_008MA","B03002_009E","B03002_009EA","B03002_009M","B03002_009MA","B03002_010E","B03002_010EA","B03002_010M","B03002_010MA","B03002_011E","B03002_011EA","B03002_011M","B03002_011MA","B03002_012E","B03002_012M","B03002_012MA","B03002_012EA","B03002_013E","B03002_013EA","B03002_013M","B03002_013MA","B03002_014E","B03002_014EA","B03002_014M","B03002_014MA","B03002_015E","B03002_015EA","B03002_015M","B03002_015MA","B03002_016E","B03002_016M","B03002_016MA","B03002_016EA","B03002_017E","B03002_017EA","B03002_017M","B03002_017MA","B03002_018E","B03002_018EA","B03002_018M","B03002_018MA","B03002_019E","B03002_019EA","B03002_019M","B03002_019MA","B03002_020E","B03002_020M","B03002_020MA","B03002_020EA","B03002_021E","B03002_021M","B03002_021MA","B03002_021EA",
"1400000US42101013402","Census Tract 134.02, Philadelphia County, Pennsylvania","2887","null","458","null","2673","null","460","null","2287","null","464","null","148","112","null","null","17","null","22","null","113","null","78","null","0","11","null","null","0","null","11","null","108","null","93","null","0","null","11","null","108","null","93","null","214","167","null","null","158","null","167","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","45","null","55","null","11","null","18","null","0","11","null","null","11","18","null","null",
"1400000US42101013500","Census Tract 135, Philadelphia County, Pennsylvania","4019","null","672","null","3801","null","614","null","2880","null","536","null","814","270","null","null","0","null","11","null","77","null","44","null","0","11","null","null","0","null","11","null","30","null","29","null","0","null","11","null","30","null","29","null","218","140","null","null","183","null","125","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","35","null","50","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101013601","Census Tract 136.01, Philadelphia County, Pennsylvania","2864","null","328","null","2804","null","336","null","2288","null","367","null","158","111","null","null","0","null","11","null","245","null","115","null","0","11","null","null","17","null","21","null","96","null","69","null","0","null","11","null","96","null","69","null","60","52","null","null","58","null","51","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","2","null","3","null","2","3","null","null","0","11","null","null",
"1400000US42101013602","Census Tract 136.02, Philadelphia County, Pennsylvania","4031","null","543","null","3905","null","513","null","3069","null","506","null","186","120","null","null","0","null","11","null","197","null","113","null","0","11","null","null","0","null","11","null","453","null","318","null","77","null","72","null","376","null","328","null","126","114","null","null","58","null","47","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","68","null","102","null","68","102","null","null","0","11","null","null",
"1400000US42101013701","Census Tract 137.01, Philadelphia County, Pennsylvania","1498","null","343","null","1436","null","353","null","563","null","148","null","714","286","null","null","0","null","11","null","104","null","141","null","0","11","null","null","0","null","11","null","55","null","65","null","0","null","11","null","55","null","65","null","62","100","null","null","62","null","100","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101013702","Census Tract 137.02, Philadelphia County, Pennsylvania","3507","null","908","null","3347","null","898","null","876","null","253","null","2403","891","null","null","0","null","11","null","51","null","75","null","0","11","null","null","0","null","11","null","17","null","30","null","0","null","11","null","17","null","30","null","160","176","null","null","41","null","46","null","119","null","183","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101013800","Census Tract 138, Philadelphia County, Pennsylvania","1645","null","294","null","1597","null","286","null","426","null","159","null","988","253","null","null","0","null","11","null","40","null","35","null","36","55","null","null","0","null","11","null","107","null","100","null","0","null","11","null","107","null","100","null","48","49","null","null","15","null","16","null","33","null","48","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101013900","Census Tract 139, Philadelphia County, Pennsylvania","1797","null","419","null","1521","null","330","null","473","null","208","null","974","306","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","74","null","52","null","0","null","11","null","74","null","52","null","276","253","null","null","183","null","189","null","0","null","11","null","12","null","19","null","0","11","null","null","0","null","11","null","81","null","92","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101014000","Census Tract 140, Philadelphia County, Pennsylvania","3869","null","776","null","3591","null","747","null","1276","null","477","null","1911","508","null","null","0","null","11","null","153","null","101","null","0","11","null","null","63","null","131","null","188","null","270","null","0","null","11","null","188","null","270","null","278","178","null","null","67","null","63","null","62","null","98","null","0","null","11","null","0","11","null","null","0","null","11","null","114","null","125","null","35","null","58","null","0","11","null","null","35","58","null","null",
"1400000US42101014100","Census Tract 141, Philadelphia County, Pennsylvania","2674","null","566","null","2565","null","561","null","433","null","193","null","1832","528","null","null","16","null","26","null","257","null","159","null","0","11","null","null","0","null","11","null","27","null","31","null","0","null","11","null","27","null","31","null","109","71","null","null","63","null","51","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","37","null","48","null","9","null","15","null","9","15","null","null","0","11","null","null",
"1400000US42101014201","Census Tract 142.01, Philadelphia County, Pennsylvania","3735","null","573","null","3232","null","542","null","2668","null","543","null","314","269","null","null","16","null","27","null","133","null","82","null","0","11","null","null","0","null","11","null","101","null","88","null","0","null","11","null","101","null","88","null","503","250","null","null","367","null","228","null","42","null","69","null","11","null","18","null","0","11","null","null","0","null","11","null","0","null","11","null","83","null","72","null","34","53","null","null","49","46","null","null",
"1400000US42101014202","Census Tract 142.02, Philadelphia County, Pennsylvania","2399","null","466","null","2094","null","410","null","1633","null","421","null","56","87","null","null","0","null","11","null","358","null","231","null","0","11","null","null","0","null","11","null","47","null","39","null","2","null","4","null","45","null","37","null","305","224","null","null","50","null","89","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","119","null","107","null","136","null","219","null","135","219","null","null","1","3","null","null",
"1400000US42101014300","Census Tract 143, Philadelphia County, Pennsylvania","2021","null","205","null","1908","null","231","null","1627","null","217","null","100","90","null","null","0","null","11","null","117","null","77","null","0","11","null","null","0","null","11","null","64","null","45","null","0","null","11","null","64","null","45","null","113","69","null","null","67","null","43","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","38","null","30","null","8","null","14","null","8","14","null","null","0","11","null","null",
